,Player,Pos,gameweek,pWAS,ww_pWAS,WAR
23,James Tarkowski,D,12,0.07368333333333332,-0.04758333333333333,0.12126666666666666
18,Raphinha,F,12,0.09723333333333332,-0.021049999999999996,0.11828333333333332
22,Matt Phillips,M,12,0.08209999999999999,-0.03566666666666668,0.11776666666666667
21,Ashley Westwood,M,12,0.07903333333333333,-0.03566666666666668,0.11470000000000001
26,Yerry Mina,D,12,0.06411666666666667,-0.04758333333333333,0.1117
19,Danny Ings,F,12,0.09013333333333336,-0.021049999999999996,0.11118333333333336
29,Kurt Zouma,D,12,0.05883333333333333,-0.04758333333333333,0.10641666666666666
24,Bobby De Cordova-Reid,F,12,0.08421666666666665,-0.021049999999999996,0.10526666666666665
31,Matthew Lowton,D,12,0.05548333333333333,-0.04758333333333333,0.10306666666666667
27,Daniel Podence,M,12,0.06556666666666666,-0.03566666666666668,0.10123333333333334
25,Mohamed Salah,F,12,0.07919999999999998,-0.021049999999999996,0.10024999999999998
30,Marc Albrighton,M,12,0.06288333333333333,-0.03566666666666668,0.09855000000000001
28,Tomas Soucek,M,12,0.062150000000000004,-0.03566666666666668,0.09781666666666669
33,Victor Lindelof,D,12,0.04826666666666668,-0.04758333333333333,0.09585000000000002
32,Nelson Semedo,D,12,0.047716666666666664,-0.04758333333333333,0.0953
38,Kyle Walker,D,12,0.04401666666666667,-0.04758333333333333,0.0916
39,Antonee Robinson,D,12,0.04296666666666663,-0.04758333333333333,0.09054999999999996
36,Joao Cancelo,D,12,0.04295000000000001,-0.04758333333333333,0.09053333333333334
45,Matt Targett,D,12,0.03610000000000002,-0.04758333333333333,0.08368333333333336
37,Mateusz Klich,M,12,0.04711666666666666,-0.03566666666666668,0.08278333333333335
44,Ryan Bertrand,D,12,0.03513333333333335,-0.04758333333333333,0.08271666666666669
46,Charlie Taylor,D,12,0.03401666666666666,-0.04758333333333333,0.08159999999999999
34,James Ward-Prowse,M,12,0.04573333333333333,-0.03566666666666668,0.0814
43,Kyle Walker-Peters,D,12,0.03376666666666669,-0.04758333333333333,0.08135000000000002
49,Tyrone Mings,D,12,0.033333333333333326,-0.04758333333333333,0.08091666666666666
40,Kevin De Bruyne,M,12,0.0437166666666667,-0.03566666666666668,0.07938333333333339
41,Stuart Armstrong,M,12,0.04305000000000003,-0.03566666666666668,0.07871666666666671
35,Dominic Calvert-Lewin,F,12,0.05748333333333333,-0.021049999999999996,0.07853333333333333
52,Wesley Fofana,D,12,0.028550000000000002,-0.04758333333333333,0.07613333333333333
51,Aaron Wan-Bissaka,D,12,0.027466666666666677,-0.04758333333333333,0.07505
59,Liam Cooper,D,12,0.025466666666666676,-0.04758333333333333,0.07305
50,Yves Bissouma,M,12,0.03550000000000001,-0.03566666666666668,0.07116666666666668
42,Christian Benteke,F,12,0.049949999999999974,-0.021049999999999996,0.07099999999999997
54,Harry Maguire,D,12,0.021649999999999985,-0.04758333333333333,0.06923333333333331
47,Bruno Fernandes,M,12,0.03321666666666667,-0.03566666666666668,0.06888333333333335
48,Willian,F,12,0.04205,-0.021049999999999996,0.06309999999999999
57,Allan,M,12,0.026999999999999986,-0.03566666666666668,0.06266666666666666
60,Vladimir Coufal,D,12,0.013083333333333336,-0.04758333333333333,0.06066666666666667
55,Adama Traore,F,12,0.03806666666666666,-0.021049999999999996,0.05911666666666665
61,Luke Ayling,D,12,0.00996666666666668,-0.04758333333333333,0.05755000000000001
58,Joelinton,F,12,0.035466666666666646,-0.021049999999999996,0.056516666666666646
64,Christian Fuchs,D,12,0.00883333333333336,-0.04758333333333333,0.05641666666666669
56,Ademola Lookman,F,12,0.03470000000000003,-0.021049999999999996,0.05575000000000002
53,Son Heung-Min,F,12,0.03378333333333335,-0.021049999999999996,0.054833333333333345
69,John Stones,D,12,0.0040833333333333095,-0.04758333333333333,0.05166666666666664
71,Ezri Konsa Ngoyo,D,12,0.0002666666666666928,-0.04758333333333333,0.047850000000000024
68,Matthew Cash,D,12,1.666666666666483e-05,-0.04758333333333333,0.047599999999999996
63,Matt Ritchie,M,12,0.011016666666666711,-0.03566666666666668,0.04668333333333339
62,Sebastien Haller,F,12,0.022883333333333294,-0.021049999999999996,0.04393333333333329
66,Pascal Gross,M,12,0.007783333333333327,-0.03566666666666668,0.04345000000000001
67,Solly March,M,12,0.007349999999999986,-0.03566666666666668,0.04301666666666667
79,Mason Holgate,D,12,-0.007950000000000013,-0.04758333333333333,0.03963333333333332
73,Declan Rice,M,12,0.0009333333333333416,-0.03566666666666668,0.03660000000000002
74,Curtis Jones,M,12,-0.00019999999999999649,-0.03566666666666668,0.03546666666666668
78,Fernandinho,D,12,-0.012783333333333332,-0.04758333333333333,0.0348
65,Pedro Neto,F,12,0.012816666666666698,-0.021049999999999996,0.0338666666666667
70,Ivan Cavaleiro,F,12,0.012433333333333333,-0.021049999999999996,0.03348333333333333
80,Ciaran Clark,D,12,-0.014333333333333328,-0.04758333333333333,0.03325
77,Pablo Fornals,M,12,-0.0046666666666666705,-0.03566666666666668,0.03100000000000001
72,Patrick Bamford,F,12,0.00871666666666667,-0.021049999999999996,0.029766666666666663
76,Paul Pogba,M,12,-0.011166666666666658,-0.03566666666666668,0.024500000000000022
83,Kieran Tierney,D,12,-0.027183333333333337,-0.04758333333333333,0.020399999999999995
88,Jonny Evans,D,12,-0.027983333333333322,-0.04758333333333333,0.01960000000000001
81,Ayoze Perez,M,12,-0.01620000000000001,-0.03566666666666668,0.01946666666666667
89,Tosin Adarabioyo,D,12,-0.029550000000000003,-0.04758333333333333,0.01803333333333333
75,Richarlison,F,12,-0.004233333333333311,-0.021049999999999996,0.016816666666666685
84,Andre-Frank Zambo Anguissa,M,12,-0.01943333333333334,-0.03566666666666668,0.01623333333333334
86,Tanguy Ndombele,M,12,-0.01996666666666667,-0.03566666666666668,0.01570000000000001
87,Alex Iwobi,M,12,-0.021016666666666666,-0.03566666666666668,0.014650000000000014
85,Jonjo Shelvey,M,12,-0.021433333333333342,-0.03566666666666668,0.014233333333333337
90,Mason Mount,M,12,-0.02481666666666667,-0.03566666666666668,0.010850000000000009
92,John McGinn,M,12,-0.026566666666666683,-0.03566666666666668,0.009099999999999997
95,Ruben Dias,D,12,-0.04031666666666667,-0.04758333333333333,0.007266666666666664
102,Ethan Ampadu,D,12,-0.04033333333333333,-0.04758333333333333,0.0072499999999999995
82,Gabriel Jesus,F,12,-0.015449999999999983,-0.021049999999999996,0.005600000000000013
98,Georginio Wijnaldum,M,12,-0.031016666666666675,-0.03566666666666668,0.004650000000000005
103,Conor Coady,D,12,-0.046066666666666665,-0.04758333333333333,0.0015166666666666662
101,Ben Godfrey,M,12,-0.03524999999999998,-0.03566666666666668,0.0004166666666666971
100,Robbie Brady,M,12,-0.03623333333333334,-0.03566666666666668,-0.0005666666666666598
93,Jack Grealish,M,12,-0.037349999999999994,-0.03566666666666668,-0.0016833333333333145
91,Roberto Firmino,F,12,-0.022783333333333322,-0.021049999999999996,-0.0017333333333333263
104,John Fleck,M,12,-0.04063333333333332,-0.03566666666666668,-0.00496666666666664
105,Josh Brownhill,M,12,-0.04068333333333333,-0.03566666666666668,-0.0050166666666666485
107,Filip Krovinovic,M,12,-0.041533333333333346,-0.03566666666666668,-0.005866666666666666
96,Rodrigo Moreno,F,12,-0.027066666666666666,-0.021049999999999996,-0.00601666666666667
106,James McArthur,M,12,-0.04186666666666666,-0.03566666666666668,-0.006199999999999983
94,Alexandre Lacazette,F,12,-0.028033333333333337,-0.021049999999999996,-0.006983333333333341
110,Rob Holding,D,12,-0.05456666666666667,-0.04758333333333333,-0.006983333333333341
99,Said Benrahma,F,12,-0.028383333333333333,-0.021049999999999996,-0.0073333333333333375
112,Gary Cahill,D,12,-0.05504999999999999,-0.04758333333333333,-0.007466666666666656
113,Dara O'Shea,D,12,-0.05561666666666667,-0.04758333333333333,-0.008033333333333337
108,Kai Havertz,M,12,-0.04686666666666667,-0.03566666666666668,-0.011199999999999988
111,Fred,M,12,-0.04893333333333333,-0.03566666666666668,-0.013266666666666649
109,Dwight McNeil,M,12,-0.04903333333333334,-0.03566666666666668,-0.013366666666666659
118,Joel Veltman,D,12,-0.06391666666666666,-0.04758333333333333,-0.01633333333333333
115,Conor Gallagher,M,12,-0.05319999999999999,-0.03566666666666668,-0.01753333333333331
116,Bertrand Traore,M,12,-0.05338333333333332,-0.03566666666666668,-0.017716666666666638
117,Scott McTominay,M,12,-0.05526666666666665,-0.03566666666666668,-0.01959999999999997
123,Ola Aina,D,12,-0.06724999999999999,-0.04758333333333333,-0.01966666666666666
121,Pierre-Emile Hojbjerg,M,12,-0.06213333333333334,-0.03566666666666668,-0.02646666666666666
114,Ollie Watkins,F,12,-0.04793333333333335,-0.021049999999999996,-0.026883333333333353
119,Bukayo Saka,M,12,-0.06276666666666668,-0.03566666666666668,-0.0271
125,Gabriel Magalhaes,D,12,-0.07531666666666666,-0.04758333333333333,-0.027733333333333325
120,Jordan Henderson,M,12,-0.06515,-0.03566666666666668,-0.02948333333333332
122,Leander Dendoncker,M,12,-0.06621666666666669,-0.03566666666666668,-0.030550000000000008
129,Reece James,D,12,-0.07933333333333333,-0.04758333333333333,-0.031749999999999994
127,Mateo Kovacic,M,12,-0.0722,-0.03566666666666668,-0.03653333333333332
126,Fabinho,M,12,-0.07229999999999999,-0.03566666666666668,-0.03663333333333331
137,Andrew Robertson,D,12,-0.0855,-0.04758333333333333,-0.037916666666666675
132,Theo Walcott,M,12,-0.07503333333333334,-0.03566666666666668,-0.03936666666666666
141,Patrick van Aanholt,D,12,-0.08798333333333332,-0.04758333333333333,-0.040399999999999985
134,Luka Milivojevic,M,12,-0.07619999999999999,-0.03566666666666668,-0.04053333333333331
139,Trent Alexander-Arnold,D,12,-0.08906666666666667,-0.04758333333333333,-0.04148333333333334
136,Jacob Ramsey,M,12,-0.07765,-0.03566666666666668,-0.04198333333333332
133,Wilfred Ndidi,M,12,-0.07791666666666668,-0.03566666666666668,-0.042249999999999996
124,Riyad Mahrez,F,12,-0.06385,-0.021049999999999996,-0.042800000000000005
143,Toby Alderweireld,D,12,-0.09133333333333332,-0.04758333333333333,-0.04374999999999999
135,Moussa Sissoko,M,12,-0.07988333333333332,-0.03566666666666668,-0.04421666666666664
131,Youri Tielemans,M,12,-0.08083333333333333,-0.03566666666666668,-0.04516666666666665
97,Rodrigo,M,12,-0.08178333333333333,-0.03566666666666668,-0.04611666666666665
128,Fabio Silva,F,12,-0.06830000000000001,-0.021049999999999996,-0.047250000000000014
140,N'Golo Kante,M,12,-0.08366666666666667,-0.03566666666666668,-0.04799999999999999
130,Timo Werner,F,12,-0.07064999999999999,-0.021049999999999996,-0.04959999999999999
142,Ruben Loftus-Cheek,M,12,-0.08574999999999999,-0.03566666666666668,-0.05008333333333331
147,Fabian Balbuena,D,12,-0.09903333333333332,-0.04758333333333333,-0.05144999999999999
149,Mario Lemina,M,12,-0.08855,-0.03566666666666668,-0.052883333333333324
150,Hector Bellerin,D,12,-0.10170000000000001,-0.04758333333333333,-0.05411666666666668
148,Sean Longstaff,M,12,-0.09151666666666668,-0.03566666666666668,-0.05585
138,Marcus Rashford,F,12,-0.07884999999999999,-0.021049999999999996,-0.05779999999999999
154,Serge Aurier,D,12,-0.106,-0.04758333333333333,-0.058416666666666665
156,Marcal,D,12,-0.10681666666666667,-0.04758333333333333,-0.05923333333333334
155,Sergio Reguilon,D,12,-0.10751666666666666,-0.04758333333333333,-0.05993333333333333
146,Neal Maupay,F,12,-0.0815,-0.021049999999999996,-0.060450000000000004
152,Stuart Dallas,M,12,-0.09698333333333335,-0.03566666666666668,-0.06131666666666667
162,Phil Jagielka,D,12,-0.10923333333333334,-0.04758333333333333,-0.06165
144,Sadio Mane,F,12,-0.08290000000000002,-0.021049999999999996,-0.061850000000000016
145,Mason Greenwood,F,12,-0.08329999999999999,-0.021049999999999996,-0.062249999999999986
160,Emil Krafth,D,12,-0.11018333333333334,-0.04758333333333333,-0.06260000000000002
164,Eric Dier,D,12,-0.11305,-0.04758333333333333,-0.06546666666666667
163,Ben Chilwell,D,12,-0.11360000000000002,-0.04758333333333333,-0.0660166666666667
161,Romaine Sawyers,M,12,-0.10436666666666666,-0.03566666666666668,-0.06869999999999998
157,Kalvin Phillips,M,12,-0.10476666666666666,-0.03566666666666668,-0.06909999999999998
159,Sander Berge,M,12,-0.10491666666666667,-0.03566666666666668,-0.06924999999999999
151,Olivier Giroud,F,12,-0.09045000000000002,-0.021049999999999996,-0.06940000000000002
153,Chris Wood,F,12,-0.09161666666666667,-0.021049999999999996,-0.07056666666666667
166,Isaac Hayden,M,12,-0.10988333333333332,-0.03566666666666668,-0.07421666666666664
168,Nathaniel Clyne,D,12,-0.12324999999999998,-0.04758333333333333,-0.07566666666666666
158,Danny Welbeck,F,12,-0.09836666666666667,-0.021049999999999996,-0.07731666666666667
165,Wilfried Zaha,M,12,-0.11468333333333335,-0.03566666666666668,-0.07901666666666667
172,Semi Ajayi,D,12,-0.13038333333333332,-0.04758333333333333,-0.08279999999999998
171,Joao Moutinho,M,12,-0.12396666666666667,-0.03566666666666668,-0.08829999999999999
176,Dan Burn,D,12,-0.137,-0.04758333333333333,-0.08941666666666667
175,John Egan,D,12,-0.13825,-0.04758333333333333,-0.09066666666666667
170,Abdoulaye Doucoure,M,12,-0.12681666666666666,-0.03566666666666668,-0.09114999999999998
169,Billy Sharp,F,12,-0.11238333333333334,-0.021049999999999996,-0.09133333333333334
167,Callum Wilson,F,12,-0.11276666666666667,-0.021049999999999996,-0.09171666666666667
174,Mohamed Elneny,M,12,-0.13060000000000002,-0.03566666666666668,-0.09493333333333334
178,Lewis Dunk,D,12,-0.14863333333333334,-0.04758333333333333,-0.10105
173,Steven Bergwijn,F,12,-0.12610000000000002,-0.021049999999999996,-0.10505000000000002
180,Joachim Andersen,D,12,-0.15663333333333332,-0.04758333333333333,-0.10904999999999998
179,Cheikhou Kouyate,M,12,-0.14578333333333335,-0.03566666666666668,-0.11011666666666667
177,Raheem Sterling,F,12,-0.13593333333333332,-0.021049999999999996,-0.11488333333333332
181,George Baldock,D,12,-0.16636666666666666,-0.04758333333333333,-0.11878333333333332
183,Thiago Silva,D,12,-0.16866666666666666,-0.04758333333333333,-0.12108333333333332
184,Ben White,D,12,-0.1755,-0.04758333333333333,-0.12791666666666665
185,Chris Basham,D,12,-0.18176666666666666,-0.04758333333333333,-0.13418333333333332
186,Enda Stevens,D,12,-0.1821,-0.04758333333333333,-0.13451666666666667
182,Pierre-Emerick Aubameyang,F,12,-0.15769999999999998,-0.021049999999999996,-0.13665
187,Jamal Lewis,D,12,-0.19200000000000003,-0.04758333333333333,-0.1444166666666667
188,Branislav Ivanovic,D,12,-0.19528333333333334,-0.04758333333333333,-0.1477
189,Douglas Luiz,M,12,-0.20433333333333334,-0.03566666666666668,-0.16866666666666666
0,David McGoldrick,F,13,0.22758333333333336,-0.061983333333333356,0.2895666666666667
1,Marcus Rashford,F,13,0.20653333333333332,-0.061983333333333356,0.2685166666666667
2,Anthony Martial,F,13,0.19963333333333333,-0.061983333333333356,0.26161666666666666
5,Vladimir Coufal,D,13,0.24444999999999997,-0.0043166666666666536,0.24876666666666664
3,Rodrigo Moreno,F,13,0.1859166666666667,-0.061983333333333356,0.24790000000000006
6,Jack Harrison,M,13,0.23781666666666665,-0.0084,0.24621666666666664
7,Ilkay Gundogan,M,13,0.21133333333333335,-0.0084,0.21973333333333334
9,Anwar El Ghazi,M,13,0.19649999999999998,-0.0084,0.20489999999999997
10,Ahmed El Mohamady,D,13,0.19963333333333336,-0.0043166666666666536,0.20395000000000002
8,Roberto Firmino,F,13,0.14029999999999998,-0.061983333333333356,0.20228333333333334
11,Mohamed Salah,F,13,0.1189,-0.061983333333333356,0.18088333333333337
12,Mason Holgate,D,13,0.1747,-0.0043166666666666536,0.17901666666666666
14,Andrew Robertson,D,13,0.1646666666666667,-0.0043166666666666536,0.16898333333333337
13,Raheem Sterling,F,13,0.10566666666666669,-0.061983333333333356,0.16765000000000005
15,Tyrone Mings,D,13,0.1619333333333333,-0.0043166666666666536,0.16624999999999995
16,Adam Webster,D,13,0.1608833333333333,-0.0043166666666666536,0.16519999999999996
18,Ryan Fraser,M,13,0.14513333333333336,-0.0084,0.15353333333333335
19,Joel Ward,D,13,0.1454,-0.0043166666666666536,0.14971666666666666
17,Pedro Neto,F,13,0.07678333333333336,-0.061983333333333356,0.1387666666666667
21,Ezgjan Alioski,M,13,0.1292,-0.0084,0.1376
22,Alex Iwobi,M,13,0.12693333333333334,-0.0084,0.13533333333333333
27,Theo Walcott,M,13,0.12281666666666669,-0.0084,0.13121666666666668
24,Kortney Hause,D,13,0.12605000000000002,-0.0043166666666666536,0.1303666666666667
26,Daniel Podence,M,13,0.12118333333333331,-0.0084,0.1295833333333333
23,James Tarkowski,D,13,0.12486666666666668,-0.0043166666666666536,0.12918333333333334
25,Jack Grealish,M,13,0.11978333333333335,-0.0084,0.12818333333333334
28,Kevin De Bruyne,M,13,0.11613333333333335,-0.0084,0.12453333333333336
20,Patrick Bamford,F,13,0.0612,-0.061983333333333356,0.12318333333333335
31,Andros Townsend,M,13,0.10748333333333333,-0.0084,0.11588333333333334
32,Lewis Dunk,D,13,0.10571666666666668,-0.0043166666666666536,0.11003333333333333
33,Ben Chilwell,D,13,0.10089999999999999,-0.0043166666666666536,0.10521666666666664
29,Son Heung-Min,F,13,0.03983333333333331,-0.061983333333333356,0.10181666666666667
30,Callum Wilson,F,13,0.03816666666666668,-0.061983333333333356,0.10015000000000004
35,Antonee Robinson,D,13,0.09251666666666665,-0.0043166666666666536,0.0968333333333333
36,Tosin Adarabioyo,D,13,0.09176666666666666,-0.0043166666666666536,0.09608333333333331
37,Matthew Lowton,D,13,0.09093333333333335,-0.0043166666666666536,0.09525
38,Ethan Ampadu,D,13,0.08786666666666669,-0.0043166666666666536,0.09218333333333334
34,Sebastien Haller,F,13,0.026499999999999968,-0.061983333333333356,0.08848333333333333
40,Michael Keane,D,13,0.08365,-0.0043166666666666536,0.08796666666666665
41,Charlie Taylor,D,13,0.08274999999999999,-0.0043166666666666536,0.08706666666666664
42,Joachim Andersen,D,13,0.07996666666666667,-0.0043166666666666536,0.08428333333333332
47,Victor Lindelof,D,13,0.07604999999999999,-0.0043166666666666536,0.08036666666666664
46,Ben Mee,D,13,0.07280000000000002,-0.0043166666666666536,0.07711666666666667
39,Eddie Nketiah,F,13,0.012799999999999997,-0.061983333333333356,0.07478333333333335
50,Stuart Dallas,M,13,0.0628666666666667,-0.0084,0.0712666666666667
51,John Fleck,M,13,0.06275000000000001,-0.0084,0.07115000000000002
48,Paul Pogba,M,13,0.06233333333333335,-0.0084,0.07073333333333336
52,Yerry Mina,D,13,0.06638333333333335,-0.0043166666666666536,0.0707
43,Pierre-Emerick Aubameyang,F,13,0.00818333333333334,-0.061983333333333356,0.0701666666666667
44,Olivier Giroud,F,13,0.0057499999999999956,-0.061983333333333356,0.06773333333333335
53,Mateusz Klich,M,13,0.05701666666666664,-0.0084,0.06541666666666664
45,Richarlison,F,13,0.0022666666666666577,-0.061983333333333356,0.06425000000000002
54,Josh Brownhill,M,13,0.054266666666666685,-0.0084,0.06266666666666669
57,Oliver Burke,M,13,0.05415,-0.0084,0.06255
56,Bertrand Traore,M,13,0.0511,-0.0084,0.0595
58,Liam Cooper,D,13,0.05293333333333331,-0.0043166666666666536,0.05724999999999997
49,Ademola Lookman,F,13,-0.007433333333333347,-0.061983333333333356,0.05455000000000001
60,Rhys Williams,D,13,0.04860000000000001,-0.0043166666666666536,0.05291666666666667
59,Leandro Trossard,M,13,0.043833333333333356,-0.0084,0.052233333333333354
62,Jeff Hendrick,M,13,0.04116666666666665,-0.0084,0.04956666666666665
61,Ben White,D,13,0.040483333333333316,-0.0043166666666666536,0.04479999999999997
63,Willy Boly,D,13,0.03929999999999997,-0.0043166666666666536,0.04361666666666662
55,Che Adams,F,13,-0.01843333333333334,-0.061983333333333356,0.04355000000000002
64,James Maddison,M,13,0.03491666666666667,-0.0084,0.04331666666666667
65,Curtis Jones,M,13,0.03291666666666667,-0.0084,0.04131666666666667
66,Gylfi Sigurdsson,M,13,0.028500000000000008,-0.0084,0.03690000000000001
68,Ola Aina,D,13,0.03018333333333334,-0.0043166666666666536,0.034499999999999996
69,Semi Ajayi,D,13,0.028183333333333338,-0.0043166666666666536,0.032499999999999994
67,Matt Targett,D,13,0.027999999999999987,-0.0043166666666666536,0.03231666666666664
73,Ainsley Maitland-Niles,M,13,0.019766666666666672,-0.0084,0.028166666666666673
71,Bukayo Saka,M,13,0.01883333333333333,-0.0084,0.02723333333333333
72,Grady Diangana,M,13,0.017883333333333324,-0.0084,0.026283333333333325
74,Wesley Fofana,D,13,0.020350000000000017,-0.0043166666666666536,0.02466666666666667
76,Phil Foden,M,13,0.01601666666666668,-0.0084,0.024416666666666677
75,Christian Pulisic,M,13,0.013650000000000015,-0.0084,0.022050000000000014
78,Alex Telles,D,13,0.007733333333333296,-0.0043166666666666536,0.01204999999999995
81,Ruben Neves,M,13,0.0025500000000000154,-0.0084,0.010950000000000015
79,Tomas Soucek,M,13,0.0005333333333333301,-0.0084,0.00893333333333333
70,Dominic Calvert-Lewin,F,13,-0.053116666666666666,-0.061983333333333356,0.00886666666666669
80,Tariq Lamptey,D,13,0.002983333333333338,-0.0043166666666666536,0.007299999999999991
82,Nelson Semedo,D,13,0.0018499999999999812,-0.0043166666666666536,0.0061666666666666346
83,Ciaran Clark,D,13,0.001233333333333364,-0.0043166666666666536,0.005550000000000018
86,Solly March,M,13,-0.003933333333333326,-0.0084,0.0044666666666666735
88,Marcal,D,13,-0.005349999999999984,-0.0043166666666666536,-0.0010333333333333306
87,Luke Ayling,D,13,-0.005783333333333325,-0.0043166666666666536,-0.0014666666666666717
4,Rodrigo,M,13,-0.011433333333333332,-0.0084,-0.0030333333333333323
90,Andre-Frank Zambo Anguissa,M,13,-0.011483333333333326,-0.0084,-0.003083333333333327
94,Romaine Sawyers,M,13,-0.011633333333333329,-0.0084,-0.0032333333333333294
89,Jannik Vestergaard,D,13,-0.00918333333333334,-0.0043166666666666536,-0.004866666666666687
96,Rob Holding,D,13,-0.00996666666666666,-0.0043166666666666536,-0.005650000000000007
77,Raphinha,F,13,-0.06818333333333332,-0.061983333333333356,-0.0061999999999999625
93,Yves Bissouma,M,13,-0.014600000000000002,-0.0084,-0.006200000000000002
95,Serge Aurier,D,13,-0.011700000000000007,-0.0043166666666666536,-0.007383333333333354
99,Ashley Westwood,M,13,-0.01676666666666667,-0.0084,-0.00836666666666667
98,John McGinn,M,13,-0.017199999999999993,-0.0084,-0.008799999999999994
97,Joao Cancelo,D,13,-0.015866666666666678,-0.0043166666666666536,-0.011550000000000026
103,Cengiz Under,M,13,-0.02028333333333332,-0.0084,-0.01188333333333332
100,Harry Maguire,D,13,-0.017483333333333333,-0.0043166666666666536,-0.01316666666666668
84,Sadio Mane,F,13,-0.07581666666666666,-0.061983333333333356,-0.013833333333333302
101,Darnell Furlong,D,13,-0.01883333333333335,-0.0043166666666666536,-0.014516666666666699
105,Moussa Sissoko,M,13,-0.02495000000000001,-0.0084,-0.01655000000000001
102,Abdoulaye Doucoure,M,13,-0.025300000000000007,-0.0084,-0.016900000000000005
104,James McArthur,M,13,-0.025399999999999978,-0.0084,-0.01699999999999998
85,Jamie Vardy,F,13,-0.07923333333333334,-0.061983333333333356,-0.01724999999999998
108,Jordan Henderson,M,13,-0.027133333333333325,-0.0084,-0.018733333333333324
114,Jacob Murphy,M,13,-0.027350000000000003,-0.0084,-0.01895
107,Kalvin Phillips,M,13,-0.029233333333333333,-0.0084,-0.020833333333333336
113,Ruben Loftus-Cheek,M,13,-0.029416666666666685,-0.0084,-0.021016666666666683
92,Ivan Cavaleiro,F,13,-0.08331666666666669,-0.061983333333333356,-0.021333333333333336
91,Christian Benteke,F,13,-0.08548333333333334,-0.061983333333333356,-0.023499999999999986
106,Romain Saiss,D,13,-0.028216666666666668,-0.0043166666666666536,-0.023900000000000015
111,Dani Ceballos,M,13,-0.03361666666666666,-0.0084,-0.025216666666666665
112,Angelo Ogbonna,D,13,-0.030083333333333333,-0.0043166666666666536,-0.02576666666666668
109,Toby Alderweireld,D,13,-0.030700000000000005,-0.0043166666666666536,-0.026383333333333352
116,Conor Coady,D,13,-0.03424999999999998,-0.0043166666666666536,-0.02993333333333333
121,Robbie Brady,M,13,-0.041,-0.0084,-0.032600000000000004
117,Trent Alexander-Arnold,D,13,-0.03839999999999999,-0.0043166666666666536,-0.034083333333333334
119,James Ward-Prowse,M,13,-0.04253333333333333,-0.0084,-0.034133333333333335
118,Bruno Fernandes,M,13,-0.042866666666666664,-0.0084,-0.034466666666666666
122,Marvelous Nakamba,M,13,-0.04391666666666666,-0.0084,-0.03551666666666666
120,Youri Tielemans,M,13,-0.04416666666666669,-0.0084,-0.03576666666666669
126,N'Golo Kante,M,13,-0.047716666666666664,-0.0084,-0.039316666666666666
127,Georginio Wijnaldum,M,13,-0.04798333333333332,-0.0084,-0.039583333333333325
124,Harvey Barnes,M,13,-0.04879999999999999,-0.0084,-0.04039999999999999
125,Dwight McNeil,M,13,-0.049683333333333336,-0.0084,-0.04128333333333334
110,Nicolas Pepe,F,13,-0.10348333333333333,-0.061983333333333356,-0.041499999999999974
128,Wilfred Ndidi,M,13,-0.05234999999999999,-0.0084,-0.04394999999999999
115,Chris Wood,F,13,-0.10695,-0.061983333333333356,-0.04496666666666665
143,Luka Milivojevic,M,13,-0.05356666666666667,-0.0084,-0.045166666666666674
132,Jan Bednarek,D,13,-0.049550000000000004,-0.0043166666666666536,-0.04523333333333335
147,Sean Longstaff,M,13,-0.053866666666666674,-0.0084,-0.045466666666666676
134,Reece James,D,13,-0.050449999999999995,-0.0043166666666666536,-0.04613333333333334
144,Matt Phillips,M,13,-0.05455000000000001,-0.0084,-0.04615000000000001
136,Jarrod Bowen,M,13,-0.05568333333333334,-0.0084,-0.047283333333333344
131,Kurt Zouma,D,13,-0.05181666666666666,-0.0043166666666666536,-0.0475
138,James Justin,D,13,-0.05256666666666665,-0.0043166666666666536,-0.048249999999999994
141,Oriol Romeu,M,13,-0.05768333333333333,-0.0084,-0.04928333333333333
140,Kyle Walker-Peters,D,13,-0.05401666666666668,-0.0043166666666666536,-0.04970000000000002
139,Kieran Tierney,D,13,-0.055333333333333325,-0.0043166666666666536,-0.05101666666666667
153,Isaac Hayden,M,13,-0.0605,-0.0084,-0.0521
148,Nathan Ake,D,13,-0.056600000000000004,-0.0043166666666666536,-0.05228333333333335
150,Fabinho,M,13,-0.06280000000000001,-0.0084,-0.05440000000000001
149,Patrick van Aanholt,D,13,-0.05936666666666666,-0.0043166666666666536,-0.05505
152,Dara O'Shea,D,13,-0.05989999999999999,-0.0043166666666666536,-0.05558333333333333
156,Scott Dann,D,13,-0.06056666666666666,-0.0043166666666666536,-0.05625
123,Timo Werner,F,13,-0.12021666666666665,-0.061983333333333356,-0.0582333333333333
130,Steven Alzate,F,13,-0.12046666666666667,-0.061983333333333356,-0.05848333333333331
155,George Baldock,D,13,-0.06286666666666667,-0.0043166666666666536,-0.05855000000000001
158,Declan Rice,M,13,-0.06766666666666665,-0.0084,-0.059266666666666655
161,Cheikhou Kouyate,M,13,-0.0681,-0.0084,-0.059699999999999996
154,Benjamin Mendy,D,13,-0.06451666666666665,-0.0043166666666666536,-0.0602
129,Joelinton,F,13,-0.12256666666666666,-0.061983333333333356,-0.0605833333333333
157,Mason Mount,M,13,-0.06898333333333333,-0.0084,-0.06058333333333333
162,Ben Davies,D,13,-0.06601666666666668,-0.0043166666666666536,-0.061700000000000026
135,Gabriel Jesus,F,13,-0.12385,-0.061983333333333356,-0.061866666666666646
